review_id,category,rating,anomaly_score,verified_purchase,reviewer_segment,near_dup_similarity,reviews_same_day,text_full,is_fake_manual_label
abda921c1910f06b22ce94ead8464ec4,Health_and_Personal_Care,5.0,0.7131550249057843,False,Regular,0.24589579457706212,9,"You will get the complete multivitamin here. MULTIVITAMIN, the name itself bring the energy.My mother aged 65 years old.She is using so many anti-diabetic as well as anti-hypertensive drugs apart from that doctors advised her to take multivitamins.I those patients multivitmamins play a major role in keep them active and energetic.She had used so many medical as well as natural multivitamins.Still she is feeling tired and not active.My uncle advised Earth Star Complete Multivitamin, she is using these capsules past 45 days now is feeling very active and energetic more over these capsules does not give bitter taste or bad odor unlike other multivitamins.Earth Star Complete Multivitamin also helps in improving the immunity.I recommend this product.",
0ef010144c2bba1e57a5f449feffc9d1,All_Beauty,4.0,0.7120058833823552,False,Power reviewer,0.23872591455556003,2,"So fun!. My 3 girls ages 4our through eleven enjoyed this set. The little dinos are cute. I appreciated the fact that it came with three little paint sets, though I do wish they had all been the bigger size. Since two of them were tiny, there wasn't quite enough paint to cover all the dinos, especially if you mi any of it on the little paint palettes (though I do like that it included palettes. The paintbrushes are a nice variety and good quality. The little mat is cute, and it's fun that it folds up into a storage cube, though the velcro could be stronger for that, it's not a very sturdy cube. This is a great activity for an afternoon at home and I think my four-year-old will enjoy playing with the dinos and the mat in the future as well.",
61c63ef7c19acbdc18e607c0547414ac,Amazon_Fashion,2.0,0.7113408604502545,False,Power reviewer,0.3089879841059101,1,"Not comfortable at all. Did not like these “Kosy Komfort” socks/shoe liners as they were definitely not cosy or comfortable. The elastic stitching around the top was too thick and when wearing shoes it would leave itchy red marks. The sock material itself was scratchy and rough (even after laundering) and left my feet itchy and irritated. There was enough fabric in the toe area to keep the socks in place, but not in the heel. Even with the slicone grips on the inside of the heel fabric, I was constantly having to pull these back up over my heel as they’d continually slip off every few steps. Didn’t matter what style of shoes I wore them with - slip-ons or sneakers. I give them two stars because they are indeed no-show with summery low cut slip-on shoes, which is what I was looking for, but the missing comfort and quality put these in the ‘loss’ category.",
b7943e9c3a6ab0735c94f4a7e08228ff,All_Beauty,5.0,0.7103796671797256,False,Power reviewer,0.27405242259364704,2,"Good quality!. I have super fine hair so these are the only thing that works to clip my hair back, but they do wear out after a while so I am always interested in stocking up, and at this price it's a great way to have variety and quantity. They are a good assortment and well coated so they don't snag your hair, the clip snaps tight too to really keep a hold on things. They are very glossy, and if you like bright colors there are some brights in there, but also pastels and earth tones. I kept the neutral ones and small of the more muted colors and am giving the rest to my 13-year-old niece who loves bright colors.",
765619f2bd802542b1526a623edaf276,Amazon_Fashion,4.0,0.7097995913396729,False,Power reviewer,0.2955256755552811,2,"Beautiful dress, but snags easily. Love this dress, the material is so delicate and soft. It feels luxurious but I am disappointed my diamond engagement ring has snagged it a dozen times on the first outing.",
fa70c063fb178dcc17489d390a66de13,Amazon_Fashion,1.0,0.7097179832514416,True,Regular,0.19106439863123348,5,Didn’t hold up to expectations. Took one right out of the package and went to buy groceries. I only put a 2 gallon milk and a 1 gallon juice with a bag of baby carrots. From the walk to car from the store and to the home from the car that bag started ripping at side seam. It didn’t hold the weight it claimed to at all.,
c74a85c87967ff4c2e6a5e1a6ccdc17d,Amazon_Fashion,5.0,0.7095017223479987,False,Power reviewer,0.5858034910710749,1,so soft. These pj's are so comfortable! Love them!!! A+,
b0d313c637d7537c42f7e726ba1ca296,All_Beauty,1.0,0.7089385087793428,False,Regular,0.3495423823208278,2,Hate this product. Hate this product! It is not for all skin types as claimed. It burned when I used it and left me with more pimples than I have ever had.,
3c7f308dcb407030183ecd539be127c6,Amazon_Fashion,5.0,0.7082197468869301,False,Power reviewer,0.25692153867006673,2,Great casual scarf!. I really like Orchid Row's items! This is a great lightweight scarf that goes with any outfit in your wardrobe. I love the delicate lace details along the edge. You can wear this year round comfortably. I really like the soft material and it's a really good length to twist into different knots.,
23e23008476a9361b51766a6f4c42a5d,Amazon_Fashion,4.0,0.7081203772918347,False,Power reviewer,0.2508776214575583,1,"Works Well On Most Shoes. We had a few pair of shoes that needed cleaning, so we tried this set. WHAT IS THIS LIKE? This has a sponge surrounded with a brush with it as well as the cleaning solution that is in the bottle. The idea is that you wet the sponge/brush head of the bottle and then use the combination on the dirty shoe. HOW DOES THIS WORK? This can be used on the dirty soles of the shoes as well as leather, or textile shoes. You slowly use the sponge/brush tip to slowly clean the shoe in a circular motion. Once the shoe is entirely cleaned, then you wet a sponge and wipe the shoe clean. HOW DOES THIS PERFORM? This works beautifully on leather shoes (tough ones, not the soft porous leather types), but there was one pair of textile shoes it did not work on as well as I had hoped. It still worked somewhat though. THE BOTTOM LINE For a versatile shoe cleaner that does clean shoes well- especially leather- this is handy to have on hand. It won't do tons of shoes though, so if you have a lot, you might want to get several of these. MY RATING FOUR STARS. This worked well on some shoes but not one textile pair I tried it on. Also, the bottle is quite small, so having more on hand if you have a lot of shoes is important.",
ecebe0835ebcd85d73d59338c78c4c41,Amazon_Fashion,3.0,0.7077423310916521,False,Power reviewer,0.45540684404628395,1,"Good quality, but not my wife's style. The quality of the scarf itself is nice. It's soft, and not too thick. But the style of the scarf is just okay - my wife was a bit disappointed. It's not as pretty as she expected.",
e37472bc5dc1a39c929615df66f3d299,Health_and_Personal_Care,4.0,0.7074275619717325,False,Regular,0.32068460032700585,3,"Another option for straightening hair!. I straighten my hair almost every day - it's pretty much a must for me - so when I had the opportunity to try this hair brush straightener, I jumped at the thought of finding an easier, more convenient way to straighten my hair. The upside? It definitely does straighten my hair! If I divide my hair into sections (like I would with the straightener) and brush the small sections at a time, my hair does get straight (almost) as well as it does with the straightener. The downside? I had hoped this would be a quicker, easier solution than my straightener...and it just wasn't. I got ALMOST the same results in about the same amount of time. For me, it wasn't enough of a difference to switch from the use of my straightener on a permanent basis. My hair is medium thickness with a slight wave to it and I set the temperature at 450 degrees. I think I probably spent about 15 to 20 minutes with this brush straightener (the same amount of time I spend with my regular straightener). My hair has been difficult to straighten with some straighteners as well, so my hair could be part of the issue! If you are looking for a new way to straighten your hair and your hair is not difficult to straighten, I would definitely suggest giving it a try...maybe it'll work better than a straightener for you! The hair brush straightener is well-made, high quality, and as described. I was surprised that I didn't burn my head with the straightener, but it does have protections in place for that (anti-scalding tips). I received this product for free in exchange for my honest review.",
a55d5a37deaac641814364893f0c3bf3,Health_and_Personal_Care,4.0,0.7070113590094937,False,One-off,0.3388970593429399,6,"Fresh and Clean For Real!!. I received Crest Pro-Health Whitening Toothpaste in the Fresh, Clean Mint flavor free from Smiley360 to test, thus the opinions here are my own. I've been using this product for 10 days now (my fiance as well) and I very much like the long lasting, clean feeling that I get from this toothpaste. It seems to last much longer than with other toothpastes. We also both appreciated the texture being a little on the gritty side, since our old toothpaste is a baking soda/peroxide toothpaste. He also has sensitive teeth (to hot and cold) and says that Crest Pro-Health helped quite a bit with that! We both noticed a gradual bit of whitening, which I'm sure will increase with use (we are coffee and tea drinkers, so Crest had its work cut out for it). We were very pleased with this toothpaste overall, the only reason that I gave 4 stars instead of 5 is because I'm not overly fond of the wintergreen sort of flavor it has. I definitely recommend this toothpaste and will be purchasing in the future.",
709ca1d4de06828cf6546e16981f6cbd,All_Beauty,5.0,0.7054746312710837,False,Power reviewer,0.3948010418477006,1,It works. I like that it actually helps keep the wig in place,
a6014bf6efa67723434b67e382ea7f87,Amazon_Fashion,2.0,0.7045776730311395,False,Power reviewer,0.2757581933434218,1,"A mixed bag for this mixed bag. I like this a bit and I don't more. The fake (they call it ""PU Leather"") suede leather of the main black bag is nice looking. Then, attached is a shiny ""PU"" patent leather small purse bag. Not removable, as I thought it may be when I first looked at it. But attached. So it contrasts very much and the smaller shiny section really doesn't help the look to me. Though it is a smart idea, and is handy. The main purse section is one large opening when you zip it open. That's good. There is also a zippered separate compartment inside halfway down on the purse for stashing, although it does slightly show through the bag if you put in anything bumpy, like keys. The strap is also a mix of fake leather and sort of cheap feeling chain. I like the look of that, but the chain itself feels like it has a plastic coating or something. The shoulder bag also has a bottom that is soft and not necessarily stable on a table. It also comes with a bonus large ""grocery"" size bag, a nice extra. That is thick plastic with the logo on it. I don't like the fact that they now call fake leather ""PU"" with no explanation. I also think the bag design is not very well thought out for functionality. It can't figure out what it wants to be.",
cf964d6787a9356292993d10eee7b640,Amazon_Fashion,1.0,0.7044788144517365,False,Power reviewer,0.2516232162521379,1,"Not sewn together in the back neckline. I am giving this one star I really don't want to because it's very cute but as I was getting ready today and had my hair put up I noticed that in the back by the neck is a gap about 2 inches that wasn't sewn up to the neckline, I rather fix it myself and buy a little sewing kit even though I hate sewing and I can't see very well than go through the hassle of sending it back then waiting for another one. I wrote the company and asked them if this was a common issue so I am going to wait to hear back from them before I buy the green dress. Like I said it is pretty but I don't think it's right to buy something that has to be repaired and sewn before I can even use it. If it was sewn right I would give 5 stars and order the green one.",
f19e321b58b9897a06862d827b59a5e4,All_Beauty,4.0,0.7030389815888131,False,Power reviewer,0.3166689664382376,2,"Good quality. Sturdy components, good quality glass bottle, sprays a perfect super fine mist. No complaint at all about the quality, the price...a bit steep even for this quality but I don't find it obscene, hence only one star removed.",
c165944ddc6e3024ca25cca1cfffd64f,Amazon_Fashion,2.0,0.7029684228063363,False,Power reviewer,0.521581748985114,1,"Two Stars. T-shirt like material, not really a sweatshirt",
ff8b3e7eacecc5e5231215a3d3c601a0,Amazon_Fashion,1.0,0.7024248617612633,False,Power reviewer,0.3063441301174854,1,don't recommend. very fragile. Some broke within minutes. The ones that didn't had a pretty long battery life,
34934e7206a9f508276bd8a7219d95cc,Amazon_Fashion,4.0,0.7023943987777365,False,Power reviewer,0.2678697840487344,1,"Nice small bag.. I really like this bag and I have a few similar to it in style. Many times I don’t want to lug around a huge purse everywhere. Sometimes I just need my phone and my card/id. I like how simple this looks as it would go with any outfit. I like how the strap is adjustable. I like to wear it crossbody resting at my hip level. This bag has two zippers. With the larger zipper, the interior has a single pocket where you can place a few credit/id cards. The second zipper could accommodate small items. I placed my phone (iPhone 7) and the top of it pokes out of the second zipper. The front is embossed with “Just For You Fashion Accessories”. I ended up going over it with a sharpie as I don’t like branding. I wasn’t a huge fan of the hoop placement for where the strap attaches. I don’t like how the loops are on one side of the purse. It would feel more balanced while wearing if the loops were instead caddy-cornered. This bag came with some nail trimmers too. It’s a nice looking bag.",
92f8ae56514732937ec54a2fabac262c,Amazon_Fashion,5.0,0.7023254864173237,False,Power reviewer,0.34237196318086327,1,"Perfect!. These are awesome plain shirts. They fit great, as expected and they look great. They are very comfy to wear. There is always a ton of uses for a plain black or white shirt. like any white shirt, it is best to wear a nude bra under it. I am very happy with these shirts and will get a ton of wear.",
05cf0db2c362a6043220018e09aa2205,Amazon_Fashion,5.0,0.7021564665556421,False,Power reviewer,0.214811016521401,1,"Definitely Waterproof. As far as waterproof bibs go, I like it. It snaps around your neck and also has snaps that allow you to fold up the bottom like a catch all for dropped food. It is absolutely water proof. I poured some water on it and the large bead of water just rolled around without being absorbed or dampening the material in anyway. It’s long enough that you can place the end section on top of the table with lots of room to use it as both a bib and a tablemat at the same time.",
7184c20a6a04d9f7aa75b00bdb639146,Amazon_Fashion,4.0,0.7021564665556421,False,Power reviewer,0.21811136981678325,1,"Several issues with the Style 2 pairs. These are pretty long style dangle earrings. While cute I had some issues. The black and gold pair had one feather attachment that wasn’t attached. Was a pretty simple fix , the link wasn’t pinched close enough and I was able to correct that in less then a minutes. Not a big deal but the other pair with the multicolored beads didn’t match each other at all. I don’t know if that was a design or a flaw but for me it was annoying. Both pairs have open back hooks. I had no irritation, lobe swelling, or tarnish marks when wearing.",
e414d035097202a7c865d609e4c8687d,Amazon_Fashion,5.0,0.7013755837189726,False,Regular,0.8977768685381866,1,Five Stars. Item great love them,
39ec8e5c0d48d3b01ca75caba7397f12,Amazon_Fashion,5.0,0.7008310365159293,False,Power reviewer,0.38374968617681815,1,"High Quality Tights With A Non-Rolling Waistband Are Super Comfy & Soft. Stocking Fox Women's Plus Size Opaque Stretch Black Tights XX-Large 2-Pack are comfortable, high quality tights. These opaque tights are true opaque, covering your legs completely in a non-sheer black. The fit is smooth, but not tight, leaving room for your skin to breathe. They are so comfortable in their fit, you feel like you aren’t wearing heavier opaque tights at all. A wonderful feature on these tights is the waist band. It is made very wide- so wide that it never rolls over. Every pair of pantyhose and tights I have worn always roll over, even just a little- but not these- the band stays smooth and in place. As for comfort, these are so soft and breathable, your legs feel great in these. They are not control top, but do keep your waist in place, but if you need control on your middle, you may want to use a pair of control top panties over these. Washing these is a snap, just put them in a net bag in your wash and line dry. I can see these getting a lot of wear, due to the thick opaque material being 85% nylon, 15% spandex and 70 denier. I am almost 5 feet 9 inches tall and weigh between 180 and 190 pounds and the XX-Large size fit lovely- not tight, just right. I could see a woman smaller or larger than me being comfortable in these as well. Beautiful, high quality tights with a non-rolling waistband that are so comfortable and soft to wear gets a big 5 STARS.",
e01dfc525266d12eaf1026d8dcc3e989,All_Beauty,5.0,0.7004019644035144,False,One-off,0.3230523401546811,8,"I only used this one time but it's amazing. My hair is very dry and requires a .... I only used this one time but it's amazing. My hair is very dry and requires a lot of conditioner to get him somewhat soft. This shampoo however, once I rinse it off it let my hair soft! Wow! The conditioner only added to the wow factor. Love the fact that the oil bottle has a pump so it's easier to get it all over your hair. I'll give it 5 stars. The only downside for me it's the price. I got it on prime sale, and I would definitely purchase it again, but only on sale. If you can afford it buy it! It's really with it !",
b410f1c24c2933cd3b257d0d4072eb19,Health_and_Personal_Care,5.0,0.7003297571441863,False,Power reviewer,0.2778243137724291,2,This selfie stick works great. The selfie stick is easy to use and easy to hold. I love that it has the bluetooth remote. So much easier than setting the timer for selfies. It extends to a good length and the tripod is a great bonus! Love everything about it!,
b346aa70aa2ba8d65520746267551c28,Amazon_Fashion,5.0,0.700022261239518,False,Power reviewer,0.38374968617681815,1,"fit for a wide range of sizes and heights. This 2 pack of footless tights is a great value. They are well made, snug control, and long enough for tall women. These tights are not completely opaque, they are slightly sheer, but if you look at the images provided, they show this accurately. They have good stretch, and tummy control. The color is a true black with a nice sheen. They are smooth and comfortable to the skin. They have a simple cotton crotch. Under lights I can see some lines, and demarcations in the weave but they are not obvious. These are not leggings, they are light to medium weight tights. I am 5'8"" 135lbs, 35 hips, 28 waist and the XL size is comfortable for me, but there is a lot of give and stretch and I believe that the sizing chart is accurate. Good value, I like them.",
9c7a550f6e181b61a808e804afedd371,All_Beauty,3.0,0.6999951463477541,False,Power reviewer,0.2743882753097968,2,"so so. This conditioner goes in smooth and washes out good, but my beard doesn't feel any smoother than it did beforehand, it is actually drying out my husbands beard.",
3be051a8da200201cad3e101e22f5976,Health_and_Personal_Care,5.0,0.699880933035497,False,Regular,0.2356754474988172,2,"big, bold cobalt bottle of lemon essential oil - great. The Radha lemon essential oil is wonderful – a big bottle of very strong smelling lemon oil (not a sweet lemon, but a very ‘true’ lemon scent). I use a LOT of lemon oil for making homemade dish soap and cleaners, so the big 4 oz bottle is great. You don’t need many drops to get the effect. Lemon essential oil cuts grease really well, and leaves a really clean scent. I stopped using commercial cleaners a few years ago and it makes a huge difference – dishes are cleaner, laundry smells better, and my skin is less itchy (recipe below for dish soap). I also use lemon oil a lot to clean my oven – nothing else seems to be able to get it looking that clean. The radha bottles are a trademark cobalt blue, protecting the essential oils from light and UV rays which can deteriorate the liquid inside – this extends the life of the oil and keeps it more potent. Their droppers are always high quality, also. Ingredients • 1 ¾ cups boiling water • 1 Tbsp borax (I've used this for the past 2 years and it lasts forever: [[ASIN:B00AZ6IH68 Mule Team Borax and Arm & Hammer Super Washing Soda Variety Pack]]) • 1 Tbsp grated soap (I use nonscented Ivory) • 15-20 drops 100% pure essential oils Directions 1. Heat water to boiling. 2. Combine borax and grated bar soap in a medium bowl. Pour hot water over the mixture. Whisk until the grated soap is completely melted. 3. Allow mixture to cool on the countertop for 6-8 hours, stirring occasionally. Dish soap will gel upon standing. 4. Transfer to a squirt bottle, and add essential oils (if using). Shake well to combine * I received the radha essential oil for evaluation and review",
2e7a13826ffe4d8bfe8b734149127341,Health_and_Personal_Care,5.0,0.6997711081059397,False,Regular,0.46939799424017925,6,Five Stars. Product for review: curls lashes great,
